day,open,high,low,close,volume,market_cap
20171030,225.77,230.18,223.09,228.12,"22,568,300","1,653,970,000"
20171029,211.72,233.22,211.18,227.1,"11,138,200","1,549,720,000"
20171028,213.13,217.36,209.66,211.84,"10,550,800","1,558,580,000"
20171027,216.65,220.7,210.38,212.55,"14,048,500","1,582,930,000"
20171026,206.38,220.18,205.15,216.59,"15,882,500","1,506,580,000"
20171025,193.74,206.68,188.8,206.32,"17,013,600","1,405,090,000"
20171024,196.65,201.47,186.31,193.7,"12,298,000","1,424,770,000"
20171023,204.72,208.28,193.84,198.57,"13,730,900","1,481,770,000"
20171022,208.5,210.75,198.85,205.04,"9,944,220","1,507,780,000"
20171021,213.01,218.42,204.56,210.4,"10,211,700","1,538,750,000"
20171020,199.81,216.68,198.23,213.46,"15,662,400","1,442,010,000"
20171019,195.58,202.03,194.07,199.79,"14,086,400","1,410,190,000"
20171018,193.93,196.44,178.7,195.38,"13,234,800","1,395,380,000"
20171017,199.63,200.25,191.38,193.95,"14,142,600","1,434,990,000"
20171016,193.05,200.68,190.66,199.63,"14,092,700","1,385,880,000"
20171015,200.83,201.44,186.43,193.03,"9,190,960","1,440,370,000"
20171014,196.68,201.51,193.34,199.74,"12,375,600","1,409,300,000"
20171013,188.67,204.19,187.51,196.72,"18,181,900","1,350,390,000"
20171012,166.71,188.09,166.23,188.09,"15,616,200","1,182,750,000"
20171011,161.34,168.28,158.95,166.59,"13,011,800","1,143,640,000"
20171010,158.71,166.74,158.71,161.25,"13,035,600","1,116,440,000"
20171009,148.29,161.37,146.63,158.66,"12,646,700","1,034,940,000"
20171008,142.71,148.93,142.33,148.31,"6,956,630","995,090,000"
20171007,141.85,144.33,139.16,144.15,"6,342,670","984,296,000"
20171006,138.96,143.83,138.68,141.86,"10,787,200","958,272,000"
20171005,135.21,140.32,132.93,138.96,"8,245,120","931,554,000"
20171004,136.92,138.58,134.12,135.09,"7,468,280","941,932,000"
20171003,139.07,139.75,134.2,136.58,"8,298,420","955,766,000"
20171002,139.19,140.6,134.72,139.08,"11,113,800","953,552,000"
20171001,136.23,139.33,134.03,139.33,"5,808,050","932,178,000"
20170930,130.13,136.54,128.68,136.16,"7,830,160","889,567,000"
20170929,131.15,132.31,123.58,130.11,"10,871,800","895,647,000"
20170928,126.3,131.58,125.18,131.26,"12,807,500","861,593,000"
20170927,117.41,127.13,117.36,126.31,"10,526,200","800,032,000"
20170926,117.5,120.41,116.41,117.76,"10,629,600","796,741,000"
20170925,109.68,119.57,109.51,117.5,"10,414,100","742,949,000"
20170924,113.12,113.27,108.57,110.11,"4,950,760","765,508,000"
20170923,109.38,113.91,108.24,113.17,"5,640,310","739,413,000"
20170922,108.61,113.21,107.07,109.69,"6,933,750","733,372,000"
20170921,116.67,117.45,107.42,108.73,"6,427,510","787,024,000"
20170920,117.55,121.48,114.45,117.25,"8,498,270","792,175,000"
20170919,122.2,123.11,114.6,117.67,"9,224,430","822,711,000"
20170918,106.62,122.23,106.49,122,"8,192,160","716,916,000"
20170917,109.75,110.94,102.81,106.84,"5,350,380","737,226,000"
20170916,111.11,116.01,105.02,109.85,"5,683,580","744,652,000"
20170915,97.42,113.75,89.36,111.22,"8,539,660","652,107,000"
20170914,115.97,117.38,96.71,96.71,"6,367,800","775,543,000"
20170913,123.14,123.7,112.6,115.97,"6,315,510","822,282,000"
20170912,125.29,130.91,122.22,123.5,"6,861,080","835,911,000"
20170911,121.88,128.2,120.76,125.7,"7,083,720","812,292,000"
20170910,129.7,129.7,118.94,122.92,"4,644,030","863,579,000"
20170909,128.51,131.51,125.21,130.05,"6,225,680","854,520,000"
20170908,137.68,139.78,123.23,128.29,"7,051,050","914,556,000"
20170907,135.88,138.67,132.52,137.61,"7,564,730","901,778,000"
20170906,130.25,142.16,128.84,136.18,"8,049,390","863,537,000"
20170905,114.74,131.57,108.93,129.42,"8,537,600","756,793,000"
20170904,128.26,129.55,110.68,114.13,"30,395,600","845,031,000"
20170903,131.71,135.06,125.87,130.99,"5,244,490","866,869,000"
20170902,141.11,142.8,128,131.33,"5,056,030","926,918,000"
20170901,135.66,140.97,133.47,140.97,"7,854,700","890,229,000"
20170831,135.6,136.88,132.24,135.63,"6,633,480","888,920,000"
20170830,128.06,137.29,127.68,136.06,"9,923,160","838,560,000"
20170829,119.01,129.24,114.84,128.24,"9,907,640","778,470,000"
20170828,114.84,120.45,86.11,118.75,"6,444,290","750,345,000"
20170827,116.11,129.98,101.65,114.99,"4,895,670","757,691,000"
20170826,100.14,136.51,93.25,116.13,"995,116","652,789,000"
20170825,123.4,149.89,38.98,100.87,"3,353,200","803,652,000"
20170824,128.05,131.49,119.89,127.08,"8,552,010","832,860,000"
20170823,120.2,130.43,119.72,127.97,"9,692,110","781,010,000"
20170822,116.16,121.95,106.55,120.44,"6,273,350","754,043,000"
20170821,116.32,118.05,112.68,115.91,"7,667,050","754,278,000"
20170820,119.53,119.61,114.63,116.77,"4,730,720","774,327,000"
20170819,121.01,132.04,111.47,120.04,"6,751,140","783,024,000"
20170818,117.65,124.19,115.06,121.08,"7,858,910","760,435,000"
20170817,119.23,122.91,115.32,117.9,"9,416,780","769,810,000"
20170816,112.38,119.41,107.07,119.36,"8,065,040","724,865,000"
20170815,113.03,116.79,104.35,112.26,"8,375,150","728,298,000"
20170814,103.3,112.83,98.87,112.73,"7,806,160","664,460,000"
20170813,104.71,113.37,100.17,103.23,"5,104,100","672,851,000"
20170812,98.88,106.88,97.91,104.76,"6,396,390","634,327,000"
20170811,91.57,100.27,91.22,98.96,"8,535,500","586,851,000"
20170810,85.94,92.18,85.46,91.54,"8,170,850","550,213,000"
20170809,86.45,86.89,83.16,85.91,"6,557,630","552,995,000"
20170808,83.13,87.32,83.03,86.51,"8,050,680","530,677,000"
20170807,79.2,84.9,78.36,83.05,"4,506,370","505,097,000"
20170806,79.13,81.21,75.75,79.32,"3,382,890","504,140,000"
20170805,70.72,80.61,70.72,79.13,"4,215,220","450,089,000"
20170804,69.41,71.1,67.85,70.9,"4,766,590","441,261,000"
20170803,65.09,69.85,64.73,69.35,"4,382,480","413,366,000"
20170802,50.73,70.3,49.78,64.93,"3,277,460","321,857,000"
20170801,65.98,66.14,41.09,52.44,"261,126","416,441,000"
20170731,61.29,66.64,57.91,66.14,"1,578,510","386,447,000"
20170730,65.08,65.16,61.26,61.52,"2,147,470","409,831,000"
20170729,69.08,69.23,64.04,64.96,"2,912,860","434,587,000"
20170728,65.28,69.94,64.79,69.28,"4,174,750","410,202,000"
20170727,63.01,66.09,62.21,65.09,"3,508,340","395,556,000"
