day,open,high,low,close,volume,market_cap
20170830,2.28,2.37,2.09,2.35,"24,830,000","228,194,000"
20170829,2.11,2.33,1.99,2.33,"20,372,000","210,625,000"
20170828,2.02,2.17,1.96,2.04,"15,413,900","202,149,000"
20170827,2.18,2.31,1.86,2.01,"17,214,900","217,997,000"
20170826,2.53,2.54,1.96,2.17,"26,690,700","253,038,000"
20170825,2.39,2.73,2.39,2.5,"49,977,600","239,057,000"
20170824,2.63,2.66,2.28,2.38,"45,080,400","262,736,000"
20170823,2.47,2.96,2.47,2.58,"64,925,100","247,397,000"
20170822,2.72,2.72,2.22,2.49,"52,091,300","272,445,000"
20170821,2.43,2.91,2.43,2.7,"72,000,600","243,075,000"
20170820,2.11,2.69,2.08,2.5,"65,350,400","210,821,000"
20170819,2.33,2.33,1.82,2.09,"43,391,300","233,440,000"
20170818,1.93,2.75,1.89,2.38,"69,048,000","192,519,000"
20170817,1.44,2.11,1.32,1.97,"61,296,500","143,697,000"
20170816,1.12,1.45,1.08,1.44,"31,363,100","111,969,000"
20170815,1.33,1.38,0.923372,1.06,"19,824,400","132,709,000"
20170814,0.872918,1.46,0.735764,1.3,"51,698,100","87,291,800"
20170813,0.44599,1.02,0.44599,0.876828,"13,852,100","44,599,000"
20170812,0.392193,0.475992,0.337589,0.446365,"5,080,760","39,219,300"
20170811,0.348785,0.409654,0.311067,0.392572,"4,413,920","34,878,500"
20170810,0.251827,0.349976,0.245052,0.349079,"4,118,070","25,182,700"
20170809,0.224748,0.260625,0.222158,0.242912,"3,075,320","22,474,800"
20170808,0.148998,0.226925,0.147766,0.224421,"2,617,340","14,899,800"
20170807,0.133958,0.149765,0.1333,0.148848,"748,177","13,395,800"
20170806,0.129293,0.132988,0.12738,0.130999,"393,681","12,929,200"
20170805,0.107418,0.144653,0.10707,0.128871,"542,878","10,741,800"
20170804,0.106685,0.107756,0.102699,0.107494,"287,621","10,668,500"
20170803,0.100328,0.106978,0.09912,0.106642,"293,008","10,032,800"
20170802,0.099721,0.101211,0.097361,0.100452,"256,793","9,972,120"
20170801,0.104595,0.106266,0.096109,0.099867,"300,413","10,459,500"
20170731,0.106828,0.108349,0.1016,0.10425,"240,309","10,682,800"
20170730,0.107935,0.108138,0.103162,0.106414,"224,261","10,793,500"
20170729,0.104782,0.111264,0.101108,0.107811,"340,218","10,478,200"
20170728,0.107632,0.109019,0.101473,0.104067,"342,568","10,763,200"
20170727,0.105108,0.108479,0.100888,0.107737,"344,499","10,510,800"
20170726,0.105893,0.109013,0.099266,0.105138,"200,395","10,589,300"
20170725,0.115203,0.115841,0.101531,0.10587,"145,269","11,520,300"
