day,open,high,low,close,volume,market_cap
20170915,10.88,12.64,8.91,11.76,"1,171,590","91,185,900"
20170914,9.38,16.13,7.03,10.92,"1,634,110","78,487,100"
20170913,9.67,10.16,8.05,9.37,"147,360","80,847,000"
20170912,10.78,11.97,9.61,9.9,"247,913","90,143,000"
20170911,10.88,11.71,10.23,10.79,"185,764","90,897,800"
20170910,11.41,11.61,9.5,10.53,"225,618","95,244,300"
20170909,11.28,11.74,9.88,11.41,"521,416","94,079,500"
20170908,15.64,15.89,10.45,11.26,"518,904","130,343,000"
20170907,8.74,16.38,8.65,15.11,"994,037","72,799,900"
20170906,11.05,11.61,8.27,8.89,"378,789","91,918,500"
20170905,10.25,11.81,7.76,11.08,"656,651","85,168,200"
20170904,12.33,13.64,5.99,10.15,"960,225","102,293,000"
20170903,14.35,14.97,11.96,12.99,"503,554","118,953,000"
20170902,14.94,17.35,14.04,14.34,"619,252","123,805,000"
20170901,16.91,17.81,14.89,15.07,"534,726","140,014,000"
20170831,19.99,20.24,15.72,16.95,"642,261","165,474,000"
20170830,18.48,21.94,15.74,20.02,"926,704","152,831,000"
20170829,19.77,24.87,17.84,18.49,"939,405","163,397,000"
20170828,19.33,20.74,18.55,19.76,"626,972","159,665,000"
20170827,21.5,21.91,18.29,19.31,"704,800","177,575,000"
20170826,23.08,23.95,19.35,21.51,"712,479","190,511,000"
20170825,24.87,25.43,22,23.05,"936,671","205,126,000"
20170824,24.7,26.39,23.29,25.07,"1,052,500","203,496,000"
20170823,24.25,28.01,21.71,24.67,"1,339,760","70,981,000"
20170822,25.51,27.61,21.02,24.46,"1,721,320","74,664,600"
20170821,29.47,30.07,23.01,25.15,"1,605,980","86,281,500"
20170820,32.69,32.69,28.57,29.56,"1,522,630","95,695,200"
20170819,29.25,32.88,28.4,32.75,"2,329,640","85,618,100"
20170818,32.11,32.43,21.88,27.69,"3,120,270","93,985,500"
20170817,36.01,36.85,30.35,32.31,"3,337,770","105,426,000"
20170816,32.62,37.43,31.5,36.98,"4,410,840","95,474,300"
20170815,34.01,36.3,28.24,32.91,"6,518,010","99,548,600"
20170814,27.57,39.08,21.01,34.91,"8,351,290","80,705,800"
20170813,17,28.08,15.67,27.72,"5,659,100","49,761,400"
20170812,17.65,18.12,12.43,16.96,"2,861,160","51,673,400"
20170811,20.63,21.54,14.74,17.07,"3,564,800","60,388,200"
20170810,24.18,26.24,15.44,19.97,"8,774,840","70,786,700"
20170809,10.55,26.96,10.21,22.32,"12,738,800","30,882,000"
20170808,7.92,10.54,7.79,10.54,"2,261,940","23,194,300"
20170807,4.18,7.95,3.85,7.91,"1,017,640","12,222,900"
20170806,3.64,4.33,3.51,4.17,"395,513","10,661,000"
20170805,2.85,3.79,2.77,3.65,"361,861","8,344,340"
20170804,2.43,2.91,2.43,2.85,"304,007","7,109,470"
20170803,2.37,2.44,2.18,2.43,"306,871","6,928,270"
20170802,2.4,2.45,2.3,2.37,"258,061","7,018,420"
20170801,2.32,2.47,2.26,2.4,"230,750",
20170731,2.51,2.51,2.27,2.32,"198,893",
20170730,2.51,2.55,2.44,2.51,"214,101",
20170729,2.54,2.54,2.44,2.51,"207,953",
20170728,2.6,2.67,2.45,2.53,"215,153",
20170727,2.51,2.6,2.23,2.52,"53,595",
20170726,2.56,2.66,2.37,2.51,"59,517",
20170725,2.68,2.71,2.22,2.56,"68,301",
20170724,2.57,2.77,2.5,2.68,"50,053",
20170723,2.43,2.78,2.22,2.55,"87,052",
20170722,2.19,2.51,2.07,2.51,"87,787",
20170721,2.18,2.29,2.07,2.19,"61,106",
20170720,2.16,2.28,2.07,2.26,"52,171",
20170719,2.28,2.3,2.07,2.16,"55,994",
20170718,2.11,2.36,1.92,2.29,"56,900",
20170717,1.96,2.36,1.9,2.11,"45,349",
20170716,1.85,2.36,1.65,2.1,"59,502",
20170715,2.8,2.8,1.48,1.95,"80,640",
20170714,3.24,3.36,1.97,2.8,"140,144",
20170713,2.67,3.54,2.36,3.24,"194,312",
20170712,2.16,3.54,1.91,2.67,"170,201",
20170711,2.06,2.32,1.65,2.19,"152,548",
20170710,2.11,2.2,1.8,1.8,"93,634",
20170709,1.81,2.14,1.71,2.11,"67,816",
20170708,2.01,2.12,1.47,1.81,"76,060",
20170707,1.72,2.01,1.64,2.01,"143,068",
20170706,1.78,1.81,1.71,1.72,"121,304",
