day,open,high,low,close,volume,market_cap
20171030,3.27,3.38,3.21,3.28,"266,133","178,468,000"
20171029,3.13,3.46,3.13,3.35,"368,702","170,603,000"
20171028,3.31,3.41,3.1,3.18,"231,745","186,046,000"
20171027,3.33,3.37,3.19,3.3,"157,036","186,751,000"
20171026,3.45,3.53,3.22,3.33,"298,358","192,393,000"
20171025,3.42,3.46,3.21,3.45,"397,752","190,229,000"
20171024,3.16,3.6,2.99,3.45,"604,599","174,259,000"
20171023,3.42,3.52,3.09,3.09,"294,843","187,088,000"
20171022,3.25,3.77,3.25,3.42,"745,540","177,700,000"
20171021,3.18,3.35,2.92,3.3,"499,864","173,598,000"
20171020,3.5,3.56,3.21,3.21,"739,472","191,142,000"
20171019,3.75,3.85,3.27,3.5,"1,366,020","204,754,000"
20171018,3.84,3.87,3.36,3.78,"896,628","209,499,000"
20171017,4.13,4.17,3.53,3.83,"1,242,610","225,097,000"
20171016,4.06,4.11,3.59,4.01,"1,676,990","220,996,000"
20171015,3.98,4.31,3.8,4.07,"1,131,240","216,975,000"
20171014,3.66,4,3.59,3.98,"662,710","199,412,000"
20171013,3.48,3.95,3.42,3.66,"1,105,600","189,754,000"
20171012,3.64,3.84,3.4,3.54,"1,731,330","198,147,000"
20171011,3.26,3.62,3.17,3.59,"860,084","177,399,000"
20171010,3.38,3.44,3.04,3.23,"942,939","183,949,000"
20171009,3.22,3.5,2.99,3.36,"1,244,400","175,462,000"
20171008,3.58,3.72,3.25,3.27,"1,106,120","194,633,000"
20171007,3.66,3.68,3.45,3.57,"914,098","199,436,000"
20171006,3.43,3.69,3.29,3.66,"1,135,960","186,547,000"
20171005,3.32,3.54,3.05,3.43,"1,064,810","180,422,000"
20171004,3.49,3.77,3.18,3.28,"3,263,140","190,087,000"
20171003,2.79,3.85,2.49,3.52,"3,239,900","151,842,000"
20171002,3,3.06,2.75,2.77,"566,438","163,355,000"
20171001,3.21,3.23,2.97,2.99,"327,672","174,436,000"
20170930,3.05,3.28,3.04,3.21,"313,977","165,694,000"
20170929,3.17,3.22,2.94,3.07,"475,544","172,125,000"
20170928,3.23,3.29,3.13,3.19,"493,125","175,404,000"
20170927,2.98,3.27,2.98,3.23,"555,545","162,203,000"
20170926,2.97,3.08,2.89,2.99,"421,424","161,600,000"
20170925,2.82,3.07,2.82,2.99,"457,087","153,411,000"
20170924,2.97,3.01,2.81,2.83,"354,542","161,617,000"
20170923,2.8,3.09,2.79,2.98,"377,740","152,248,000"
20170922,2.93,3.04,2.61,2.8,"438,079","159,328,000"
20170921,3.21,3.23,2.64,2.92,"958,364","174,230,000"
20170920,3.28,3.39,3.16,3.19,"663,238","178,360,000"
20170919,3.68,3.71,3.17,3.29,"850,000","200,145,000"
20170918,3.25,3.68,3.24,3.68,"802,153","176,437,000"
20170917,3.15,3.36,2.93,3.25,"622,594","171,105,000"
20170916,3.3,3.51,3.02,3.15,"752,344","179,308,000"
20170915,2.67,3.41,2.43,3.32,"1,414,350","144,919,000"
20170914,3.1,3.49,2.6,2.65,"1,677,250","168,180,000"
20170913,3.08,3.18,2.7,3.07,"886,936","166,959,000"
20170912,3.24,3.44,3.11,3.14,"841,109","175,994,000"
20170911,3.39,3.56,3.21,3.24,"764,347","183,817,000"
20170910,3.69,3.71,3.26,3.39,"856,393","200,148,000"
20170909,3.71,3.74,3.35,3.69,"772,126","201,201,000"
20170908,4.15,4.17,3.32,3.69,"1,958,990","225,304,000"
20170907,3.99,4.19,3.84,4.15,"1,830,890","216,429,000"
20170906,3.61,4.11,3.52,4.01,"3,183,150","195,452,000"
20170905,3.14,3.65,2.83,3.58,"1,475,220","170,316,000"
20170904,3.63,3.86,2.82,3.13,"2,619,420","196,592,000"
20170903,3.35,3.77,3.28,3.63,"1,463,690","181,543,000"
20170902,3.98,3.98,3.31,3.33,"2,017,250","215,708,000"
20170901,3.31,4.49,3.31,3.94,"9,237,100","179,250,000"
20170831,2.85,3.34,2.8,3.31,"1,829,560","154,332,000"
20170830,2.94,3.05,2.71,2.83,"1,363,470","159,196,000"
20170829,3.09,3.17,2.72,2.94,"2,624,790","167,462,000"
20170828,2.96,3.18,2.83,3.08,"1,862,570","160,127,000"
20170827,3.16,3.26,2.68,2.95,"2,911,190","171,240,000"
20170826,2.44,3.16,2.41,3.16,"4,648,230","131,976,000"
20170825,2.14,2.44,2.12,2.44,"1,313,110","115,957,000"
20170824,2.03,2.16,1.98,2.1,"612,742","109,890,000"
20170823,1.92,2.29,1.88,2.07,"1,609,530","104,087,000"
20170822,1.88,2.03,1.66,1.92,"1,023,270","101,728,000"
20170821,1.99,2.05,1.77,1.88,"813,647","107,825,000"
20170820,1.87,2.31,1.77,2.04,"2,125,280","101,012,000"
20170819,1.69,1.91,1.62,1.88,"778,515","91,675,300"
20170818,1.7,1.8,1.63,1.7,"701,658","91,976,700"
20170817,1.9,1.94,1.7,1.72,"950,748","102,921,000"
20170816,1.91,2.04,1.8,1.91,"776,786","103,296,000"
20170815,1.77,2.12,1.58,1.92,"1,241,080","95,512,400"
20170814,1.91,1.94,1.66,1.76,"968,330","103,302,000"
20170813,2.01,2.09,1.8,1.91,"1,095,310","108,692,000"
20170812,2.08,2.29,1.94,2.01,"1,237,300","112,256,000"
20170811,2.14,2.18,1.93,2.12,"1,161,090","115,638,000"
20170810,1.96,2.26,1.96,2.14,"1,374,460","106,106,000"
20170809,1.98,2.13,1.94,1.96,"826,578","106,785,000"
20170808,1.99,2.06,1.89,2.01,"857,147","107,615,000"
20170807,1.91,2.09,1.87,2,"959,104","103,352,000"
20170806,2.1,2.18,1.92,1.97,"847,640","113,523,000"
20170805,2.06,2.2,1.97,2.13,"698,568","111,004,000"
