day,open,high,low,close,volume,market_cap
20170523,21.58,23.24,20.7,22.72,"156,644","27,817,500"
20170522,24.06,24.66,19.01,21.64,"304,942","31,008,600"
20170521,22.41,26.01,21.75,23.98,"482,678","28,881,500"
20170520,20.76,23.28,20.17,22.41,"208,363","26,762,400"
20170519,19.19,23,18.78,20.79,"411,674","24,733,300"
20170518,17.22,20.11,16.71,19.18,"201,812","22,198,300"
20170517,16.62,17.48,15.24,17.23,"218,733","21,420,200"
20170516,20.08,20.4,15.34,16.62,"1,183,900","25,885,500"
20170515,14.73,32.19,13.48,19.81,"3,931,120","18,989,400"
20170514,14.96,18.28,13.72,14.3,"506,239","19,281,600"
20170513,13.55,14.5,12.56,13.82,"53,029","17,462,200"
20170512,14.66,15.64,13.33,13.58,"195,522","18,890,300"
20170511,13.15,21.73,12.34,14.64,"1,075,790","16,949,800"
20170510,14.56,14.58,12.04,13.13,"57,564","18,771,200"
20170509,14.52,15.08,11.65,14.56,"105,668","18,714,900"
20170508,14.58,15.43,13.66,14.52,"75,396","18,796,200"
20170507,12.42,15.19,12.42,14.64,"198,074","16,013,000"
20170506,12.48,12.96,12.25,12.42,"46,526","16,086,800"
20170505,12.13,13.73,12.09,12.43,"101,727","15,632,000"
20170504,10.63,12.64,10.33,12.08,"131,822","13,704,600"
20170503,9.35,11.64,9.35,10.63,"179,615","12,053,800"
20170502,8.92,10.69,8.88,9.36,"92,735","11,490,900"
20170501,8.9,9.56,8.71,8.92,"69,914","11,466,200"
20170430,8.86,9.09,8.38,8.89,"54,492","11,416,900"
20170429,7.9,8.79,7.73,8.79,"53,274","10,181,700"
20170428,7.57,7.92,7.51,7.9,"19,789","9,755,730"
20170427,7.6,7.76,7.27,7.63,"37,869","9,798,410"
20170426,7.86,8.02,7.54,7.6,"34,113","10,129,300"
20170425,7.75,8.24,7.68,7.86,"33,101","9,990,980"
20170424,7.71,7.98,7.44,7.75,"47,270","9,931,400"
20170423,8.02,8.08,7.59,7.71,"16,282","10,332,500"
20170422,8.16,8.23,8,8,"15,771","10,512,900"
20170421,8.31,8.38,7.91,8.15,"18,753","10,713,700"
20170420,8.82,8.85,7.9,8.31,"90,683","11,372,100"
20170419,8.55,10.04,8.28,8.72,"190,667","11,015,600"
20170418,8.53,9.12,8.32,8.54,"72,234","10,990,500"
20170417,7.91,10.74,7.5,8.53,"300,286","10,191,600"
20170416,7.22,7.95,7.21,7.91,"58,649","9,304,530"
20170415,7.27,7.46,7.19,7.23,"15,645","9,364,180"
20170414,7.32,7.43,6.98,7.27,"44,790","9,429,610"
20170413,7.49,7.6,7.13,7.31,"36,873","9,655,410"
20170412,7.65,7.82,7.24,7.49,"49,059","9,863,300"
20170411,7.73,8.14,7.39,7.63,"36,294","9,968,740"
20170410,7.96,8.02,7.53,7.73,"36,789","10,258,500"
20170409,8.01,8.16,7.87,7.96,"15,850","10,322,900"
20170408,7.92,8.13,7.71,7.97,"32,418","10,206,700"
20170407,8.39,8.6,7.79,7.93,"46,950","10,819,800"
20170406,8.32,9.55,7.85,8.43,"105,276","10,717,100"
20170405,7.67,9.93,7.55,8.31,"342,616","9,891,990"
20170404,8.35,8.59,7.52,7.58,"56,125","10,766,900"
20170403,8.13,8.57,7.54,8.34,"106,787","10,482,300"
20170402,8.65,11.36,7.76,8.13,"185,794","11,145,700"
20170401,8.8,9.09,8.27,8.57,"76,119","11,339,900"
20170331,8.34,9.61,7.9,8.75,"337,310","10,743,100"
20170330,6.78,12.67,6.46,8.19,"1,613,270","8,735,030"
20170329,10.78,10.78,6.3,6.86,"626,643","13,893,000"
20170328,29.13,29.13,9.28,10.95,"7,109,320","37,541,800"
20170327,4.88,41.23,4.85,26.82,"9,254,600","6,293,990"
20170326,4.32,5.16,4.32,4.85,"10,483","5,565,710"
20170325,4.36,4.53,3.89,4.3,"10,898","5,616,360"
20170324,4.41,4.68,4.34,4.36,"6,509","5,680,620"
20170323,4.35,4.65,4.19,4.41,"8,418","5,600,170"
20170322,4.42,4.45,4.04,4.34,"4,002","5,693,190"
20170321,4.12,4.48,4.11,4.41,"2,864","5,314,430"
20170320,4.1,4.28,3.9,4.12,"4,133","5,279,100"
20170319,3.99,4.28,3.72,4.09,"12,318","5,141,500"
20170318,4.21,4.66,3.94,3.98,"16,045","5,422,110"
20170317,4.16,4.67,3.97,4.21,"14,238","5,362,090"
20170316,4.14,4.36,4.06,4.19,"9,422","5,337,110"
20170315,4.05,4.14,3.98,4.13,"2,639","5,223,380"
20170314,4.15,4.25,3.85,4.05,"4,392","5,344,280"
20170313,4.29,4.3,3.34,4.15,"36,688","5,523,970"
20170312,4.35,4.38,4.13,4.29,"5,148","5,603,010"
20170311,3.91,4.4,3.91,4.34,"2,255","5,033,060"
20170310,4.27,4.67,3.79,3.85,"5,042","5,497,280"
20170309,4.11,4.3,4.03,4.26,"1,930","5,293,420"
20170308,4.77,4.82,4.12,4.12,"2,836","6,145,710"
20170307,4.6,5.24,4.6,4.78,"9,359","5,933,200"
20170306,4.34,4.6,4.34,4.6,"2,972","5,591,690"
