day,open,high,low,close,volume,market_cap
20170905,514.9,550.95,458.78,541.71,"338,978,000","8,527,100,000"
20170904,608.26,608.26,500.75,517.24,"328,957,000","10,072,200,000"
20170903,578.27,617.41,563.59,607.43,"344,862,000","9,574,520,000"
20170902,621.96,642.05,560.58,575.9,"350,478,000","10,297,000,000"
20170901,588.4,645.52,586.73,622.17,"393,839,000","9,740,460,000"
20170831,576.25,603.69,572.14,588.17,"298,144,000","9,538,750,000"
20170830,549.32,604.69,535.92,575.21,"443,856,000","9,092,300,000"
20170829,596.13,599.3,528.32,552.93,"370,017,000","9,866,110,000"
20170828,619.7,626.88,595.52,596.18,"216,273,000","10,254,800,000"
20170827,625.89,654.87,589.63,620.9,"402,718,000","10,357,000,000"
20170826,641.88,646.93,622.36,625.32,"193,414,000","10,616,100,000"
20170825,627.06,665.41,624.3,641.05,"348,632,000","10,365,600,000"
20170824,670.03,697.32,617.31,628.11,"407,177,000","11,071,100,000"
20170823,690.96,715.67,651.32,669.4,"501,983,000","11,416,800,000"
20170822,596.19,734.88,570.27,690.88,"1,393,260,000","9,844,620,000"
20170821,723.7,756.59,573.47,599.63,"1,123,400,000","11,943,100,000"
20170820,772.42,858.96,683.94,712.87,"1,494,020,000","12,742,600,000"
20170819,697.04,1091.97,625.16,754.56,"3,196,230,000","11,498,100,000"
20170818,458.67,764.07,458.67,690.24,"3,087,490,000","7,565,590,000"
20170817,301.02,460.53,293.1,460.53,"744,605,000","4,964,980,000"
20170816,297.97,307.62,290.21,300.21,"106,436,000","4,914,350,000"
20170815,298.19,306.52,292.88,297.86,"133,924,000","4,917,480,000"
20170814,296.1,327.39,293.5,297.68,"174,968,000","4,882,720,000"
20170813,316.29,317.47,298.05,298.05,"120,722,000","5,215,330,000"
20170812,327.82,341.85,313.7,317.09,"126,007,000","5,405,200,000"
20170811,275.88,351.16,275.02,328.24,"233,971,000","4,548,600,000"
20170810,305.21,311.68,274.68,275.95,"136,637,000","5,031,790,000"
20170809,345.28,349.32,298.61,303.89,"165,032,000","5,691,960,000"
20170808,321.35,386.29,309.61,345.49,"274,880,000","5,297,390,000"
20170807,223.76,373.87,223.76,319.69,"346,546,000","3,688,360,000"
20170806,212.18,223.7,203.44,220.66,"107,606,000","3,497,290,000"
20170805,231.11,273.04,200.98,213.15,"144,043,000","3,809,330,000"
20170804,362.18,386.93,233.05,233.05,"185,038,000","5,969,720,000"
20170803,448.49,519.28,364.05,364.05,"161,518,000","7,392,030,000"
20170802,382.38,756.93,309.33,452.66,"416,207,000","6,302,360,000"
20170801,294.6,426.11,210.38,380.01,"65,988,800",
20170731,346.36,347.82,266.19,294.46,"1,075,960",
20170730,385.14,385.14,316.25,345.66,"606,695",
20170729,410.56,423.73,323.73,384.77,"737,815",
20170728,386.65,465.18,217.06,406.05,"1,230,160",
20170727,417.1,460.97,367.78,385.48,"533,207",
20170726,407.08,486.16,321.79,365.82,"1,784,640",
20170725,441.35,541.66,338.09,406.9,"524,908",
20170724,412.58,578.89,409.21,440.7,"190,952",
20170723,555.89,578.97,411.78,413.06,"85,013",
